@relation 'testdata-weka.filters.unsupervised.attribute.NumericToNominal-R1,20,21,22'

@attribute Khoa {1,2,3,4,5,6}
@attribute DiemDanhHK1 numeric
@attribute GPAHK1 numeric
@attribute TinChiDangKyHK1 numeric
@attribute GPATichLuyHK1 numeric
@attribute DiemDanhHK2 numeric
@attribute TinChiDangKyHK2 numeric
@attribute GPAHK2 numeric
@attribute GPATichLuyHK2 numeric
@attribute DanToc {Kinh,Khac}
@attribute GioiTinh {Nam,Nu}
@attribute QueQuan {Nam,Trung,Bac}
@attribute HonNhan {Chua,Roi}
@attribute DiemThiDaiHocTong numeric
@attribute DiemThiDaiHocToan numeric
@attribute DiemThiDaiHocLy numeric
@attribute DiemThiDaiHocHoa numeric
@attribute DiemThiDaiHocAnh numeric
@attribute DiemThiTHPT numeric
@attribute NamSinh {1993,1994,1995,1996,1997}
@attribute NamTotNghiepCap3 {2013,2014,2015}
@attribute NamNhapHoc {2015}
@attribute NhanTroCapToanPhanHK1 {Co,Khong}
@attribute NhanTroCapToanPhanHK2 {Co,Khong}
@attribute VayHocPhiHK1 {Co,Khong}
@attribute NhanHocBongHK1 {Co,Khong}
@attribute VayHocPhiHK2 {Co,Khong}
@attribute NhanHocBongHK2 {Co,Khong}
@attribute CoHocTiepKhong {Co,Khong}

@data
4,0.600082,0.510833,22,0.510833,0.759135,21,0.712539,0.609341,Kinh,Nam,Bac,Chua,22,9.75,8.25,0,4,60,1995,2015,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.557109,0.502682,22,0.502682,0.669424,22,0.729709,0.616195,Kinh,Nu,Trung,Chua,24.5,7,9.75,7.75,0,41.75,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
3,0.502295,0.566491,22,0.566491,0.731992,22,0.533349,0.54992,Kinh,Nam,Nam,Chua,22,6.75,5.5,9.75,0,52.75,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
4,0.680089,0.688726,22,0.688726,0.540258,14,0.635855,0.668165,Khac,Nam,Bac,Chua,22,6.5,5.25,10.25,0,42.75,1996,2014,2015,Khong,Co,Co,Co,Co,Co,Co
3,0.605136,0.726452,22,0.726452,0.585662,17,0.794956,0.756313,Kinh,Nu,Bac,Chua,22,6.75,8,0,7.25,52,1996,2014,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.517286,0.789059,22,0.789059,0.786764,19,0.752401,0.772071,Kinh,Nu,Trung,Chua,22,5.75,6.25,10,0,51,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
5,0.518409,0.660741,22,0.660741,0.599311,19,0.60917,0.636842,Kinh,Nam,Nam,Chua,22,7.25,7.25,0,7.5,49.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
5,0.541046,0.627246,22,0.627246,0.516766,22,0.600001,0.613624,Kinh,Nam,Nam,Chua,22,5.25,6.5,0,10.25,42.25,1995,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
1,0.533293,0.608775,22,0.608775,0.643963,14,0.584551,0.599354,Kinh,Nam,Bac,Chua,22,5.5,5.5,0,11,42,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
6,0.721926,0.65282,22,0.65282,0.552283,19,0.748347,0.697089,Kinh,Nam,Nam,Chua,22,9,8.5,0,4.5,56.25,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.561514,0.647688,22,0.647688,0.620781,15,0.545932,0.606436,Kinh,Nam,Trung,Chua,22.25,7.75,5.25,9.25,0,58.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
2,0.696421,0.729919,22,0.729919,0.52267,19,0.681833,0.707635,Kinh,Nam,Nam,Roi,22,6.25,8.75,0,7,54.75,1996,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
3,0.609744,0.680595,22,0.680595,0.68425,14,0.505527,0.612513,Kinh,Nam,Trung,Chua,26.5,9.5,8.75,8.25,0,56.75,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.750137,0.680085,22,0.680085,0.553627,18,0.670844,0.675927,Kinh,Nam,Nam,Chua,22,9.25,7.5,0,5.25,56.75,1996,2014,2015,Khong,Khong,Co,Co,Co,Co,Co
5,0.606985,0.567711,22,0.567711,0.539814,14,0.524494,0.550904,Kinh,Nam,Nam,Chua,22,9,7,0,6,46.75,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.752496,0.78635,22,0.78635,0.641537,18,0.549904,0.67995,Kinh,Nam,Bac,Chua,22,5.25,10,0,6.75,42.25,1995,2013,2015,Khong,Co,Co,Co,Co,Co,Co
3,0.582656,0.502437,22,0.502437,0.657515,16,0.664252,0.57057,Khac,Nu,Trung,Chua,24.25,9,8.5,6.75,0,54.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.631226,0.619989,22,0.619989,0.709956,16,0.749333,0.67445,Kinh,Nam,Nam,Chua,22,5.25,7,9.75,0,55.25,1996,2014,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.657321,0.696907,22,0.696907,0.793269,14,0.674939,0.688364,Kinh,Nam,Nam,Chua,22,5,9.5,7.5,0,56.25,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
6,0.726062,0.670832,22,0.670832,0.719445,17,0.689916,0.679151,Kinh,Nam,Trung,Chua,22,6.5,7,0,8.5,54.25,1995,2015,2015,Co,Co,Co,Co,Co,Co,Co
5,0.616737,0.753138,22,0.753138,0.50356,22,0.534162,0.64365,Kinh,Nam,Trung,Chua,22,6.25,9.5,0,6.25,56.25,1994,2014,2015,Khong,Khong,Co,Khong,Co,Co,Co
5,0.717578,0.608794,22,0.608794,0.666451,18,0.549635,0.582173,Kinh,Nam,Trung,Chua,22,6.5,5.5,10,0,50.75,1996,2014,2015,Khong,Co,Co,Co,Co,Co,Co
3,0.536421,0.621885,22,0.621885,0.677983,16,0.658924,0.63748,Kinh,Nam,Nam,Chua,22,8,7.25,0,6.75,55.5,1996,2014,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.68867,0.628281,22,0.628281,0.608307,19,0.551383,0.592646,Kinh,Nam,Trung,Chua,22,8,6.5,0,7.5,57.25,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
4,0.708768,0.555069,22,0.555069,0.588378,16,0.571828,0.562125,Khac,Nam,Nam,Chua,26.75,8.5,9.25,9,0,42.25,1996,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.72166,0.642214,22,0.642214,0.791413,15,0.668233,0.652762,Kinh,Nam,Bac,Chua,22,8.75,8.25,0,5,45.25,1996,2014,2015,Khong,Co,Co,Khong,Co,Co,Co
1,0.582078,0.556171,22,0.556171,0.66222,15,0.734702,0.628548,Kinh,Nu,Nam,Chua,24,8.75,7.5,7.75,0,51,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.568941,0.740493,22,0.740493,0.608118,17,0.755213,0.746909,Kinh,Nam,Nam,Chua,22,5.5,9,7.5,0,58,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
4,0.697995,0.658219,22,0.658219,0.604006,18,0.556645,0.612511,Kinh,Nu,Bac,Chua,22,6,7,9,0,40.75,1994,2013,2015,Khong,Co,Co,Co,Co,Co,Co
3,0.70103,0.744417,22,0.744417,0.641148,15,0.572028,0.674529,Khac,Nam,Bac,Chua,22,8.25,10,0,3.75,42,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
4,0.59757,0.757517,22,0.757517,0.517016,16,0.567613,0.677557,Kinh,Nam,Nam,Chua,22,6.5,9.25,0,6.25,45.75,1996,2014,2015,Co,Co,Co,Khong,Co,Co,Co
5,0.557062,0.528055,22,0.528055,0.62857,18,0.612073,0.565863,Kinh,Nam,Trung,Chua,22.75,8.5,5.25,9,0,58.25,1996,2015,2015,Co,Co,Co,Khong,Co,Co,Co
2,0.549346,0.767379,22,0.767379,0.681091,21,0.622999,0.696868,Kinh,Nu,Nam,Chua,22.75,6.5,9.5,6.75,0,57.5,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
4,0.620361,0.765462,22,0.765462,0.502363,21,0.758549,0.762086,Kinh,Nam,Trung,Chua,22,6,5.75,0,10.25,53,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
2,0.580081,0.706564,22,0.706564,0.742955,21,0.750256,0.727902,Kinh,Nam,Trung,Chua,22,8,5.25,0,8.75,43.5,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
2,0.617885,0.720393,22,0.720393,0.734358,16,0.708814,0.715518,Khac,Nam,Nam,Chua,22,8.25,9.25,0,4.5,55,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
3,0.58171,0.678018,22,0.678018,0.56754,21,0.685355,0.681601,Khac,Nam,Bac,Chua,22,9.25,8.75,0,4,58.75,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
3,0.523364,0.791766,22,0.791766,0.524834,19,0.606017,0.705687,Kinh,Nam,Trung,Chua,22,8.5,8,0,5.5,47.25,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
3,0.757949,0.746454,22,0.746454,0.638103,18,0.688274,0.720273,Kinh,Nam,Trung,Chua,22,6.25,6,9.75,0,44,1996,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
2,0.661938,0.683169,22,0.683169,0.740183,16,0.567636,0.634523,Kinh,Nam,Bac,Chua,22,7.75,5.75,8.5,0,54.75,1996,2014,2015,Co,Co,Co,Co,Co,Co,Co
6,0.56124,0.681421,22,0.681421,0.541926,14,0.560129,0.634252,Kinh,Nam,Nam,Chua,22.75,6,7.5,9.25,0,58.25,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
5,0.706321,0.64853,22,0.64853,0.719639,14,0.712443,0.673385,Kinh,Nam,Trung,Chua,26,8.25,9.75,8,0,44.75,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
4,0.718008,0.775561,22,0.775561,0.707003,14,0.548268,0.687169,Kinh,Nu,Nam,Chua,22,9.5,8.25,0,4.25,47,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
1,0.54628,0.598486,22,0.598486,0.718351,20,0.562037,0.581129,Kinh,Nam,Bac,Chua,22.5,8.5,6,8,0,49,1995,2015,2015,Khong,Co,Co,Co,Co,Co,Co
1,0.637188,0.745258,22,0.745258,0.694434,14,0.663526,0.713473,Kinh,Nam,Bac,Chua,22,7.25,6.25,0,8.5,55.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
1,0.645518,0.778265,22,0.778265,0.646632,20,0.725061,0.75293,Kinh,Nam,Bac,Chua,22,8.75,8,0,5.25,56.5,1994,2014,2015,Co,Co,Co,Co,Co,Co,Co
6,0.588021,0.535632,22,0.535632,0.502284,22,0.751535,0.643584,Kinh,Nam,Nam,Chua,22,5.5,7,0,9.5,42,1995,2013,2015,Khong,Khong,Co,Co,Co,Co,Co
1,0.775766,0.528829,22,0.528829,0.70377,21,0.635474,0.580912,Kinh,Nam,Bac,Chua,22,7,6.75,0,8.25,41.25,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
4,0.721597,0.618577,22,0.618577,0.65855,15,0.500815,0.570836,Kinh,Nam,Trung,Chua,22,6.25,7.5,0,8.25,53.5,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.503025,0.551004,22,0.551004,0.502948,22,0.559116,0.55506,Kinh,Nu,Bac,Chua,23,8.75,7,7.25,0,44.25,1996,2015,2015,Khong,Co,Co,Co,Co,Co,Co
1,0.545823,0.724363,22,0.724363,0.642271,17,0.625296,0.68118,Kinh,Nam,Trung,Chua,22,5.5,5.25,11.25,0,44.25,1995,2014,2015,Co,Co,Co,Khong,Co,Co,Co
5,0.528195,0.569984,22,0.569984,0.718555,16,0.605515,0.584945,Kinh,Nu,Nam,Chua,22,7.5,7.25,0,7.25,51.75,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.509251,0.515704,22,0.515704,0.604408,17,0.592868,0.549339,Kinh,Nam,Nam,Chua,22,8.5,5.75,7.75,0,45,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.695816,0.693711,22,0.693711,0.503445,22,0.608942,0.651326,Kinh,Nu,Trung,Chua,22,6.25,8.5,0,7.25,47.25,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.672852,0.531042,22,0.531042,0.514681,22,0.560937,0.54599,Kinh,Nam,Nam,Chua,22,10,8,0,4,59.5,1996,2015,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.652746,0.671926,22,0.671926,0.662274,19,0.748616,0.707465,Kinh,Nam,Trung,Chua,23,6.25,9.75,7,0,57.75,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
2,0.550475,0.654629,22,0.654629,0.653217,14,0.560719,0.618108,Kinh,Nu,Trung,Chua,22,8.25,5.25,8.5,0,46.75,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
4,0.797383,0.557759,22,0.557759,0.79731,15,0.641949,0.59189,Kinh,Nu,Trung,Chua,22,7,6.5,0,8.5,56.5,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
1,0.653597,0.555859,22,0.555859,0.715711,16,0.538974,0.54875,Kinh,Nam,Bac,Chua,22.25,7.5,9,5.75,0,46.75,1996,2014,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.653597,0.555859,22,0.555859,0.715711,18,0.538974,0.548261,Kinh,Nam,Trung,Chua,22,8.75,5.75,0,7.5,44.25,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
3,0.240362,0.327475,22,0.327475,0.296854,22,0.469058,0.398267,Kinh,Nam,Nam,Chua,22,7.5,7.75,0,6.75,59,1997,2015,2015,Khong,Khong,Khong,Khong,Khong,Khong,Co
5,0.159851,0.212537,22,0.212537,0.185167,17,0.4627,0.321582,Kinh,Nam,Trung,Chua,26,9.75,9,7.25,0,56.5,1996,2015,2015,Khong,Co,Khong,Khong,Khong,Khong,Co
1,0.245177,0.185071,22,0.185071,0.323861,18,0.414417,0.288277,Kinh,Nam,Nam,Chua,22.25,8.25,6,8,0,52.75,1997,2015,2015,Khong,Khong,Khong,Khong,Khong,Khong,Co
1,0.33594,0.352928,22,0.352928,0.395526,21,0.344775,0.348946,Kinh,Nu,Nam,Chua,22,6,8.75,0,7.25,43,1997,2015,2015,Khong,Co,Khong,Co,Khong,Khong,Co
6,0.46569,0.277723,22,0.277723,0.029333,18,0.338626,0.305129,Khac,Nam,Bac,Chua,23.25,6,8.25,9,0,54.75,1997,2015,2015,Co,Khong,Khong,Co,Khong,Khong,Co
3,0.272752,0.291883,22,0.291883,0.063346,19,0.057423,0.183231,Kinh,Nam,Bac,Chua,27.5,9.5,9.75,8.25,0,47.5,1997,2015,2015,Khong,Co,Khong,Khong,Khong,Khong,Co
4,0.313391,0.202435,22,0.202435,0.365357,15,0.036269,0.13507,Kinh,Nam,Bac,Chua,22,8,6,8,0,57.75,1996,2015,2015,Khong,Co,Khong,Co,Khong,Khong,Co
1,0.17161,0.234259,22,0.234259,0.294319,18,0.445926,0.329509,Kinh,Nu,Bac,Chua,22,5.25,8.5,0,8.25,44.75,1997,2015,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
3,0.465494,0.199096,22,0.199096,0.241804,15,0.301564,0.240637,Kinh,Nam,Nam,Chua,22,9.5,8,0,4.5,53.25,1997,2015,2015,Co,Co,Khong,Co,Khong,Khong,Co
2,0.496365,0.441742,22,0.441742,0.14065,18,0.480183,0.459041,Kinh,Nam,Nam,Chua,22,9.5,5.75,6.75,0,53.25,1997,2015,2015,Co,Khong,Khong,Co,Khong,Khong,Co
5,0.059753,0.406914,22,0.406914,0.491712,22,0.470705,0.438809,Kinh,Nam,Nam,Chua,22,5.5,8.75,7.75,0,54.25,1997,2015,2015,Co,Co,Khong,Khong,Khong,Khong,Co
2,0.311677,0.235988,22,0.235988,0.023977,16,0.181009,0.212839,Kinh,Nam,Nam,Chua,22,6.25,8,0,7.75,58.5,1997,2015,2015,Khong,Khong,Khong,Khong,Khong,Khong,Co
4,0.014049,0.200987,22,0.200987,0.021829,22,0.319752,0.26037,Kinh,Nam,Bac,Chua,22,7,5.75,0,9.25,44.5,1997,2015,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
3,0.4089,0.026963,22,0.026963,0.067135,15,0.264821,0.123392,Kinh,Nu,Trung,Chua,22,5.25,8.5,0,8.25,54.5,1997,2015,2015,Co,Co,Khong,Co,Khong,Khong,Co
4,0.117264,0.047137,22,0.047137,0.297085,20,0.365928,0.198942,Kinh,Nam,Bac,Chua,22,6.25,10,0,5.75,44.75,1997,2015,2015,Co,Co,Khong,Co,Khong,Khong,Co
5,0.121989,0.353982,22,0.353982,0.150807,17,0.351613,0.352949,Khac,Nam,Nam,Chua,24.5,9,9,6.5,0,54.25,1997,2015,2015,Co,Co,Khong,Co,Khong,Khong,Co
2,0.365818,0.314072,22,0.314072,0.474164,21,0.087499,0.20342,Kinh,Nam,Nam,Chua,22,6,7.75,0,8.25,49.5,1997,2015,2015,Co,Co,Khong,Khong,Khong,Khong,Co
5,0.474752,0.157672,22,0.157672,0.022701,15,0.393872,0.253429,Kinh,Nam,Trung,Chua,22,6,8,0,8,43.25,1997,2015,2015,Khong,Co,Khong,Co,Khong,Khong,Co
3,0.166521,0.466369,22,0.466369,0.163141,15,0.250471,0.378843,Khac,Nam,Trung,Chua,22,7.75,5.75,0,8.5,49.5,1997,2015,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
5,0.253147,0.252203,22,0.252203,0.425039,19,0.188737,0.222792,Kinh,Nu,Nam,Chua,22,7,9,6,0,47.5,1996,2014,2015,Khong,Khong,Khong,Khong,Khong,Khong,Co
4,0.051622,0.27553,22,0.27553,0.142127,15,0.026709,0.174656,Khac,Nam,Trung,Chua,27.25,9,9.5,8.75,0,52.75,1997,2015,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
4,0.136172,0.293435,22,0.293435,0.21353,18,0.46047,0.368601,Kinh,Nam,Bac,Chua,22,9.75,6.5,0,5.75,55.75,1997,2015,2015,Co,Khong,Khong,Co,Khong,Khong,Co
6,0.341193,0.143955,22,0.143955,0.098809,20,0.000986,0.075874,Kinh,Nam,Nam,Chua,22,8.25,9.75,0,4,48.25,1997,2015,2015,Co,Khong,Khong,Co,Khong,Khong,Co
4,0.351418,0.014703,22,0.014703,0.160587,17,0.046428,0.028532,Kinh,Nam,Nam,Roi,22,6,5.5,10.5,0,41,1995,2015,2015,Co,Co,Khong,Co,Khong,Khong,Co
6,0.351979,0.127093,22,0.127093,0.050202,22,0.217637,0.172365,Khac,Nam,Trung,Chua,22,7.25,7.75,7,0,55,1997,2015,2015,Khong,Khong,Khong,Khong,Khong,Khong,Co
5,0.294242,0.397531,22,0.397531,0.420673,19,0.175183,0.294492,Kinh,Nam,Nam,Chua,22,7,9.25,5.75,0,45,1995,2013,2015,Co,Khong,Khong,Khong,Khong,Khong,Co
3,0.468428,0.259054,22,0.259054,0.29007,14,0.087315,0.192266,Kinh,Nu,Bac,Chua,22,8.25,6,7.75,0,57.25,1997,2015,2015,Co,Co,Khong,Khong,Khong,Khong,Co
2,0.162356,0.458359,22,0.458359,0.338213,22,0.449906,0.454132,Kinh,Nam,Trung,Chua,22,7.5,5,0,9.5,53.5,1997,2015,2015,Co,Co,Khong,Khong,Khong,Khong,Co
2,0.483085,0.151388,22,0.151388,0.42817,20,0.341303,0.241824,Kinh,Nam,Nam,Chua,24,9.5,7,7.5,0,59.5,1997,2015,2015,Khong,Co,Khong,Co,Khong,Khong,Co
6,0.130227,0.136198,22,0.136198,0.141582,14,0.174471,0.151082,Kinh,Nam,Trung,Chua,22,9.75,8.75,0,3.5,54,1997,2015,2015,Co,Khong,Khong,Co,Khong,Khong,Co
1,0.074348,0.165869,22,0.165869,0.494083,16,0.311031,0.226989,Khac,Nam,Trung,Chua,22,6.5,8.25,0,7.25,51.5,1997,2015,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
3,0.494412,0.268557,22,0.268557,0.000729,14,0.210789,0.246092,Kinh,Nam,Nam,Chua,22,6.75,6.75,0,8.5,52.25,1996,2014,2015,Co,Khong,Khong,Co,Khong,Khong,Co
6,0.356756,0.359373,22,0.359373,0.173773,21,0.368584,0.363871,Kinh,Nu,Bac,Chua,22,6.25,7.75,0,8,43.25,1997,2015,2015,Khong,Co,Khong,Khong,Khong,Khong,Co
4,0.057757,0.256229,22,0.256229,0.44382,20,0.427241,0.337663,Kinh,Nam,Nam,Chua,22,5.75,9.25,0,7,54.5,1997,2015,2015,Khong,Co,Khong,Co,Khong,Khong,Co
6,0.350582,0.126084,22,0.126084,0.118605,18,0.092653,0.11104,Khac,Nam,Nam,Chua,22,5,9.75,0,7.25,52.75,1995,2015,2015,Co,Co,Khong,Co,Khong,Khong,Co
1,0.14087,0.083071,22,0.083071,0.021934,17,0.078216,0.080955,Kinh,Nu,Nam,Chua,24.25,9,9.25,6,0,40,1996,2015,2015,Co,Khong,Khong,Khong,Khong,Khong,Co
4,0.203695,0.435392,22,0.435392,0.151067,22,0.139016,0.287204,Kinh,Nam,Nam,Chua,22,6,5,0,11,42.5,1997,2015,2015,Co,Khong,Khong,Khong,Khong,Khong,Co
4,0.36782,0.356872,22,0.356872,0.305801,14,0.131832,0.269357,Kinh,Nam,Trung,Chua,22,5.75,8.25,0,8,48.5,1996,2014,2015,Khong,Khong,Khong,Khong,Khong,Khong,Co
6,0.070958,0.116289,22,0.116289,0.271791,15,0.187775,0.14527,Kinh,Nam,Bac,Chua,22,7.5,7,7.5,0,42.75,1996,2014,2015,Co,Co,Khong,Co,Khong,Khong,Co
3,0.070611,0.082134,22,0.082134,0.290444,18,0.320005,0.189176,Kinh,Nam,Trung,Chua,25,7.5,9.75,7.75,0,43.25,1995,2015,2015,Co,Co,Khong,Co,Khong,Khong,Co
1,0.427734,0.43691,22,0.43691,0.023599,19,0.369025,0.405451,Kinh,Nu,Nam,Chua,22,9.25,9,0,3.75,57.25,1997,2015,2015,Khong,Khong,Khong,Khong,Khong,Khong,Co
6,0.368134,0.083138,22,0.083138,0.478418,18,0.209241,0.139884,Khac,Nam,Bac,Chua,22,6,7.25,0,8.75,58,1995,2013,2015,Co,Co,Khong,Co,Khong,Khong,Co
4,0.472894,0.373094,22,0.373094,0.072677,14,0.450472,0.403185,Kinh,Nam,Bac,Chua,22,7.25,5.5,0,9.25,51.75,1996,2014,2015,Co,Khong,Khong,Khong,Khong,Khong,Co
1,0.246713,0.060774,22,0.060774,0.335656,14,0.370591,0.181258,Kinh,Nam,Nam,Chua,22,6.5,5.25,10.25,0,40.25,1996,2014,2015,Co,Co,Khong,Khong,Khong,Khong,Co
6,0.262556,0.277891,22,0.277891,0.120473,15,0.098847,0.205305,Kinh,Nam,Trung,Chua,27.25,8.5,9.5,9.25,0,58.25,1997,2015,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
6,0.097299,0.293278,22,0.293278,0.226658,17,0.089832,0.204596,Kinh,Nam,Nam,Chua,22,9,8,0,5,45.75,1995,2013,2015,Co,Co,Khong,Khong,Khong,Khong,Co
5,0.160666,0.084215,22,0.084215,0.412177,20,0.278102,0.176542,Kinh,Nu,Nam,Chua,24.5,9.5,8,7,0,55.5,1997,2015,2015,Co,Co,Khong,Khong,Khong,Khong,Co
2,0.244032,0.266117,22,0.266117,0.116013,18,0.209677,0.240719,Kinh,Nam,Bac,Chua,23.25,9,5.25,9,0,45.25,1997,2015,2015,Khong,Co,Khong,Co,Khong,Khong,Co
4,0.038746,0.36473,22,0.36473,0.262484,19,0.403897,0.382881,Kinh,Nam,Bac,Chua,22,7.75,6,0,8.25,43.5,1997,2015,2015,Khong,Khong,Khong,Khong,Khong,Khong,Co
3,0.191082,0.253754,22,0.253754,0.134705,17,0.447122,0.338043,Kinh,Nu,Trung,Chua,22,7,8.5,6.5,0,54.5,1997,2015,2015,Co,Co,Khong,Khong,Khong,Khong,Co
6,0.44058,0.260993,22,0.260993,0.30794,15,0.349721,0.296964,Kinh,Nam,Bac,Chua,22,6.75,6.25,9,0,40.75,1997,2015,2015,Co,Co,Khong,Khong,Khong,Khong,Co
3,0.319612,0.476921,22,0.476921,0.220072,14,0.418522,0.454211,Kinh,Nam,Nam,Chua,22,6.75,5.5,0,9.75,50,1996,2015,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
5,0.069362,0.174293,22,0.174293,0.428408,19,0.260687,0.214329,Kinh,Nam,Bac,Chua,27.25,9.25,8.25,9.75,0,49.75,1996,2015,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
6,0.001394,0.048576,22,0.048576,0.392166,20,0.252482,0.145674,Kinh,Nu,Trung,Chua,22,6.5,7.5,0,8,52,1997,2015,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
1,0.117549,0.113438,22,0.113438,0.363944,22,0.409695,0.261567,Kinh,Nam,Nam,Chua,22,6,7.75,8.25,0,42.25,1997,2015,2015,Khong,Co,Khong,Khong,Khong,Khong,Co
2,0.440963,0.141752,22,0.141752,0.398203,19,0.243897,0.189088,Kinh,Nam,Nam,Chua,23.25,7.25,7,9,0,59.75,1996,2014,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
3,0.003896,0.021993,22,0.021993,0.464935,14,0.228051,0.102127,Kinh,Nam,Bac,Chua,22,6.75,6.75,8.5,0,58.75,1997,2015,2015,Co,Khong,Khong,Khong,Khong,Khong,Co
3,0.147683,0.020893,22,0.020893,0.201475,21,0.281932,0.148377,Kinh,Nu,Trung,Chua,22.75,8.5,6,8.25,0,43.75,1996,2014,2015,Co,Khong,Khong,Khong,Khong,Khong,Co
4,0.072428,0.033731,22,0.033731,0.398123,19,0.229084,0.12426,Kinh,Nam,Nam,Chua,22,6,9.5,0,6.5,59.25,1994,2014,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
1,0.268286,0.19974,22,0.19974,0.14169,14,0.499378,0.316266,Kinh,Nam,Nam,Chua,22,10,8.75,0,3.25,54,1995,2015,2015,Khong,Khong,Khong,Khong,Khong,Khong,Co
2,0.146582,0.178735,22,0.178735,0.233377,22,0.423169,0.300952,Kinh,Nam,Nam,Chua,22,8.25,7,0,6.75,59,1996,2015,2015,Co,Co,Khong,Co,Khong,Khong,Co
4,0.310059,0.472427,22,0.472427,0.475969,18,0.150576,0.327594,Kinh,Nu,Trung,Chua,24,7.75,9.25,7,0,42.5,1996,2015,2015,Khong,Co,Khong,Khong,Khong,Khong,Co
3,0.223692,0.308255,22,0.308255,0.406859,14,0.255386,0.287695,Kinh,Nam,Trung,Chua,22,8.5,5.25,0,8.25,40,1995,2013,2015,Khong,Khong,Khong,Co,Khong,Khong,Co
3,0.011099,0.053258,22,0.053258,0.008689,16,0.232948,0.128917,Khac,Nu,Trung,Chua,24.5,5.5,9,10,0,55,1995,2013,2015,Co,Co,Khong,Khong,Khong,Khong,Co
4,0.206413,0.277395,22,0.277395,0.310107,21,0.219756,0.249246,Kinh,Nam,Nam,Chua,22,6.25,7.75,0,8,47.5,1995,2013,2015,Khong,Co,Khong,Khong,Khong,Khong,Co
2,0.310077,0.278386,22,0.278386,0.026947,17,0.432322,0.345486,Kinh,Nam,Trung,Chua,22,7.5,6.5,8,0,51.75,1997,2015,2015,Khong,Co,Khong,Khong,Khong,Khong,Co
5,0.038959,0.382026,22,0.382026,0.475091,14,0.022644,0.242266,Kinh,Nam,Bac,Chua,24.75,8.75,7.5,8.5,0,40.5,1996,2015,2015,Co,Khong,Khong,Khong,Khong,Khong,Co
5,0.359534,0.004025,22,0.004025,0.285792,21,0.162388,0.081365,Kinh,Nam,Bac,Chua,22,8.75,5.5,0,7.75,46.25,1997,2015,2015,Co,Co,Khong,Co,Khong,Khong,Co
