@relation 'original_data-weka.filters.unsupervised.attribute.NumericToNominal-R1,20,21,22'

@attribute Khoa {1,2,3,4,5,6}
@attribute DiemDanhHK1 numeric
@attribute GPAHK1 numeric
@attribute TinChiDangKyHK1 numeric
@attribute GPATichLuyHK1 numeric
@attribute DiemDanhHK2 numeric
@attribute TinChiDangKyHK2 numeric
@attribute GPAHK2 numeric
@attribute GPATichLuyHK2 numeric
@attribute DanToc {Kinh,Khac}
@attribute GioiTinh {Nam,Nu}
@attribute QueQuan {Trung,Nam,Bac}
@attribute HonNhan {Chua,Roi}
@attribute DiemThiDaiHocTong numeric
@attribute DiemThiDaiHocToan numeric
@attribute DiemThiDaiHocLy numeric
@attribute DiemThiDaiHocHoa numeric
@attribute DiemThiDaiHocAnh numeric
@attribute DiemThiTHPT numeric
@attribute NamSinh {1988,1989,1990,1991,1992,1993,1994,1995,1996}
@attribute NamTotNghiepCap3 {2008,2009,2010,2011,2012,2013,2014}
@attribute NamNhapHoc {2010,2011,2012,2013,2014}
@attribute NhanTroCapToanPhanHK1 {Co,Khong}
@attribute NhanTroCapToanPhanHK2 {Khong,Co}
@attribute VayHocPhiHK1 {Co,Khong}
@attribute NhanHocBongHK1 {Co,Khong}
@attribute VayHocPhiHK2 {Co,Khong}
@attribute NhanHocBongHK2 {Co,Khong}
@attribute CoHocTiepKhong {Co,Khong}

@data
1,0.93,0.88,22,0.88,0.91,21,0.99,0.93,Kinh,Nam,Trung,Chua,24,9.75,5.25,9,0,46.25,1993,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
5,0.99,0.99,22,0.99,0.98,18,0.84,0.92,Khac,Nam,Bac,Chua,24,9.25,8,6.75,0,58.5,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
1,0.93,0.95,22,0.95,0.99,22,0.92,0.94,Kinh,Nam,Bac,Chua,20,5,6,9,0,54,1991,2009,2011,Co,Co,Co,Co,Co,Co,Co
5,0.96,0.95,22,0.95,0.96,19,0.84,0.9,Kinh,Nu,Bac,Chua,22.5,9,6.25,7.25,0,56.75,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
3,0.9,0.88,22,0.88,0.92,14,0.88,0.88,Kinh,Nam,Nam,Chua,22.25,5.5,8,8.75,0,44.25,1990,2010,2011,Khong,Khong,Co,Khong,Co,Co,Co
2,0.87,0.95,22,0.95,0.92,17,0.97,0.96,Kinh,Nam,Nam,Chua,20,7.5,7.75,0,4.75,43.25,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
1,0.9,0.86,22,0.86,0.89,22,0.88,0.87,Kinh,Nu,Trung,Chua,21.25,5.25,6.75,9.25,0,52.5,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
2,0.87,0.94,22,0.94,0.99,21,0.86,0.9,Kinh,Nu,Bac,Chua,24.25,8,9,7.25,0,44.75,1993,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
4,0.95,0.9,22,0.9,0.97,20,0.85,0.88,Kinh,Nam,Nam,Chua,20,6.25,8.25,0,5.5,51.75,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
1,0.81,0.91,22,0.91,0.92,15,0.95,0.93,Kinh,Nam,Trung,Chua,24.75,6.75,9.5,8.5,0,46.5,1993,2011,2011,Co,Khong,Co,Co,Co,Co,Co
3,0.86,0.96,22,0.96,0.82,18,0.84,0.91,Kinh,Nam,Nam,Chua,20,5.25,6.75,0,8,58,1992,2010,2011,Co,Khong,Co,Co,Co,Co,Co
4,0.81,0.94,22,0.94,0.86,22,0.89,0.92,Khac,Nu,Trung,Chua,24.25,8,6.75,9.5,0,44.25,1993,2011,2011,Co,Co,Co,Co,Co,Co,Co
4,0.83,0.92,22,0.92,0.98,19,0.82,0.87,Kinh,Nu,Trung,Chua,20,5.25,7.25,0,7.5,43,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
6,0.84,0.96,22,0.96,0.91,16,0.86,0.92,Kinh,Nu,Bac,Chua,20,7.5,6.75,0,5.75,54.75,1993,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
3,0.87,0.83,22,0.83,0.92,14,1,0.9,Kinh,Nam,Trung,Chua,20,5.75,8,0,6.25,44,1991,2009,2011,Khong,Co,Co,Co,Co,Co,Co
6,0.99,0.83,22,0.83,0.95,16,0.92,0.87,Kinh,Nam,Bac,Chua,20,8,5,0,7,59.5,1989,2009,2011,Co,Khong,Co,Co,Co,Co,Co
6,0.91,0.81,22,0.81,0.98,17,0.89,0.84,Kinh,Nam,Nam,Chua,20,8.5,6.75,0,4.75,47.5,1993,2011,2011,Co,Khong,Co,Co,Co,Co,Co
2,0.83,0.8,22,0.8,0.96,19,0.89,0.84,Kinh,Nam,Bac,Chua,21.5,7.25,8.75,5.5,0,57.5,1993,2011,2011,Co,Khong,Co,Co,Co,Co,Co
3,0.95,0.85,22,0.85,0.92,14,0.96,0.89,Khac,Nam,Nam,Chua,20,7.5,8.25,0,4.25,56.75,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
3,0.88,0.99,22,0.99,0.9,21,0.97,0.98,Kinh,Nam,Bac,Chua,20,9.5,9,0,1.5,51.25,1991,2009,2011,Khong,Khong,Co,Co,Co,Co,Co
2,0.83,0.89,22,0.89,0.81,18,0.9,0.89,Kinh,Nam,Trung,Chua,23.25,9.25,8,6,0,48.5,1993,2011,2011,Co,Co,Co,Co,Co,Co,Co
3,0.98,0.99,22,0.99,0.84,15,0.92,0.96,Kinh,Nam,Bac,Chua,20,6.25,5.25,8.5,0,43.5,1992,2011,2011,Khong,Co,Co,Co,Co,Co,Co
5,0.98,0.81,22,0.81,0.92,15,0.92,0.85,Kinh,Nam,Bac,Chua,20,5,9.25,0,5.75,51,1992,2010,2011,Co,Co,Co,Khong,Co,Co,Co
3,0.89,0.89,22,0.89,0.85,19,0.95,0.92,Kinh,Nu,Bac,Chua,20,9,8.5,0,2.5,60,1993,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
6,0.98,0.96,22,0.96,0.97,20,0.88,0.92,Kinh,Nam,Nam,Chua,20.75,5,5.75,10,0,42.5,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
2,1,0.97,22,0.97,0.86,17,0.97,0.97,Khac,Nam,Nam,Chua,20,6,8.5,0,5.5,49.75,1991,2009,2011,Khong,Co,Co,Khong,Co,Co,Co
6,0.93,0.99,22,0.99,0.92,20,0.94,0.97,Kinh,Nam,Bac,Chua,20,9.5,9,0,1.5,52.25,1992,2010,2011,Khong,Co,Co,Khong,Co,Co,Co
1,0.94,0.99,22,0.99,1,16,0.86,0.94,Kinh,Nam,Bac,Chua,20,9.5,9.75,0,0.75,52.75,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
3,0.95,0.86,22,0.86,0.89,14,0.97,0.9,Kinh,Nam,Nam,Chua,20,9.5,9.75,0,0.75,59.75,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
3,0.91,0.82,22,0.82,0.99,16,0.82,0.82,Kinh,Nam,Bac,Chua,20.5,7.75,6.75,6,0,44.5,1992,2010,2011,Co,Khong,Co,Khong,Co,Co,Co
2,0.87,0.85,22,0.85,0.84,21,0.94,0.89,Kinh,Nam,Trung,Chua,20,6.25,10,0,3.75,50.5,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
3,0.91,0.81,22,0.81,0.99,19,1,0.9,Kinh,Nam,Bac,Chua,20.5,8.5,6,6,0,40.25,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
1,0.85,0.95,22,0.95,1,15,0.96,0.95,Kinh,Nu,Nam,Chua,20,8.5,9.25,0,2.25,47.5,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
4,0.99,0.93,22,0.93,0.95,21,0.95,0.94,Kinh,Nam,Bac,Chua,20,7.75,9.75,0,2.5,45,1992,2010,2011,Khong,Khong,Co,Co,Co,Co,Co
1,0.85,0.95,22,0.95,0.81,16,0.93,0.94,Kinh,Nu,Trung,Chua,20,8,9.25,0,2.75,50,1991,2011,2011,Khong,Co,Co,Co,Co,Co,Co
2,0.94,0.83,22,0.83,0.84,14,0.93,0.87,Kinh,Nam,Bac,Chua,20,8.5,8.5,0,3,49.5,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
2,0.91,0.91,22,0.91,1,15,0.8,0.87,Kinh,Nam,Nam,Chua,20,5.25,8.25,0,6.5,52.75,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
2,0.82,0.81,22,0.81,0.85,16,0.92,0.86,Kinh,Nam,Bac,Chua,20,8.5,5,0,6.5,53.75,1992,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
3,0.98,0.92,22,0.92,0.9,16,0.86,0.89,Kinh,Nam,Trung,Chua,22,7.25,5.25,9.5,0,45,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
2,0.83,0.98,22,0.98,0.89,21,0.89,0.94,Kinh,Nam,Bac,Chua,21.5,9.25,6.75,5.5,0,56,1992,2010,2011,Khong,Khong,Co,Khong,Co,Co,Co
1,0.98,0.97,22,0.97,0.98,22,0.84,0.91,Kinh,Nu,Nam,Chua,20,9,9,0,2,45,1992,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
4,0.83,0.8,22,0.8,0.84,18,0.94,0.86,Kinh,Nam,Trung,Chua,20,8.5,6.25,0,5.25,42.75,1990,2009,2011,Khong,Co,Co,Khong,Co,Co,Co
4,0.88,0.84,22,0.84,0.92,22,0.94,0.89,Kinh,Nam,Nam,Chua,20,8,9.25,0,2.75,44.25,1993,2011,2011,Co,Co,Co,Co,Co,Co,Co
4,0.86,0.83,22,0.83,0.86,16,0.81,0.82,Kinh,Nam,Trung,Chua,24.25,9.25,8.25,6.75,0,47.5,1991,2010,2011,Khong,Khong,Co,Co,Co,Co,Co
4,0.93,0.91,22,0.91,0.86,14,0.88,0.9,Kinh,Nu,Nam,Chua,22.25,6.75,6,9.5,0,55,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
4,0.92,0.93,22,0.93,0.83,15,0.93,0.93,Kinh,Nam,Bac,Chua,20,10,9,0,1,52,1992,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
1,0.94,0.86,22,0.86,0.98,16,0.86,0.86,Kinh,Nam,Trung,Chua,20,7.75,6.25,0,6,59.25,1992,2010,2011,Co,Co,Co,Khong,Co,Co,Co
5,0.86,0.96,22,0.96,0.8,14,0.8,0.9,Kinh,Nam,Trung,Chua,20,9.75,9.5,0,0.75,58.75,1993,2011,2011,Co,Khong,Co,Co,Co,Co,Co
4,0.91,0.91,22,0.91,0.87,20,0.84,0.88,Khac,Nam,Bac,Chua,20,9.75,9,0,1.25,58.25,1992,2011,2011,Co,Khong,Co,Co,Co,Co,Co
5,0.86,0.9,22,0.9,0.99,17,0.86,0.88,Kinh,Nu,Nam,Chua,20.25,7.25,6.25,6.75,0,51.25,1992,2010,2011,Khong,Khong,Co,Khong,Co,Co,Co
3,0.87,0.81,22,0.81,0.95,18,0.99,0.89,Kinh,Nam,Bac,Chua,22.75,6.75,9.25,6.75,0,53.75,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
3,0.97,0.96,22,0.96,0.91,16,0.83,0.91,Kinh,Nam,Nam,Chua,20,7.5,7,0,5.5,54.5,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
6,0.86,0.86,22,0.86,0.83,15,0.84,0.85,Kinh,Nu,Bac,Chua,20,9.75,8,0,2.25,42.25,1991,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
4,0.95,0.8,22,0.8,0.83,14,0.9,0.84,Kinh,Nu,Trung,Chua,24.5,9.25,9,6.25,0,44.75,1993,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
4,0.89,0.83,22,0.83,0.9,14,0.94,0.87,Kinh,Nam,Trung,Chua,20,9.25,9.25,0,1.5,40.5,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
6,0.83,0.96,22,0.96,0.91,16,0.98,0.97,Khac,Nam,Trung,Chua,24.5,8.25,8.25,8,0,42,1991,2010,2011,Khong,Khong,Co,Khong,Co,Co,Co
6,0.89,0.83,22,0.83,0.81,14,0.97,0.88,Kinh,Nam,Nam,Chua,22.5,5.75,8.25,8.5,0,40.75,1991,2009,2011,Khong,Khong,Co,Co,Co,Co,Co
4,0.89,0.99,22,0.99,0.95,19,0.82,0.91,Kinh,Nu,Nam,Chua,20,6.75,7.5,0,5.75,59.5,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
6,0.83,0.87,22,0.87,0.9,21,0.89,0.88,Khac,Nam,Trung,Chua,20,7.5,7.5,0,5,51.5,1991,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
6,0.93,0.8,22,0.8,0.93,16,0.8,0.8,Kinh,Nam,Bac,Chua,20,6.5,6.75,0,6.75,44.5,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
2,0.85,0.91,22,0.91,0.8,15,0.98,0.94,Kinh,Nam,Nam,Chua,20,10,7,0,3,54,1990,2010,2011,Khong,Khong,Co,Khong,Co,Co,Co
1,0.87,0.87,22,0.87,1,22,0.95,0.91,Kinh,Nu,Trung,Chua,21.75,5.75,6.25,9.75,0,56.75,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
6,0.83,0.83,22,0.83,0.88,19,0.89,0.86,Kinh,Nam,Bac,Chua,20,5.25,7.75,7,0,45,1992,2011,2011,Co,Khong,Co,Co,Co,Co,Co
5,0.91,0.96,22,0.96,0.92,20,0.96,0.96,Kinh,Nam,Trung,Chua,20,5,8.25,0,6.75,57.25,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
6,0.87,0.83,22,0.83,0.84,18,0.91,0.87,Kinh,Nu,Nam,Chua,21.25,5.5,8.75,7,0,59.75,1990,2010,2011,Co,Co,Co,Khong,Co,Co,Co
3,0.82,0.92,22,0.92,1,20,0.87,0.9,Kinh,Nam,Bac,Chua,20,8.5,9.5,0,2,49.75,1991,2009,2011,Khong,Co,Co,Co,Co,Co,Co
2,0.9,0.81,22,0.81,0.81,20,0.89,0.85,Kinh,Nam,Nam,Chua,20,5,8.25,0,6.75,43.75,1993,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
6,0.84,0.88,22,0.88,0.86,19,0.91,0.89,Kinh,Nam,Trung,Chua,20,6,5.75,8.25,0,50.5,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
1,0.86,0.88,22,0.88,0.91,22,0.93,0.91,Kinh,Nam,Bac,Chua,22.25,5,8.25,9,0,49.75,1991,2009,2011,Co,Co,Co,Co,Co,Co,Co
2,0.92,0.87,22,0.87,0.88,14,0.98,0.91,Kinh,Nam,Trung,Chua,25.75,7.5,9.5,8.75,0,49.75,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
3,0.99,0.95,22,0.95,0.98,20,0.84,0.9,Khac,Nu,Trung,Chua,20,6,7.5,0,6.5,45.5,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
1,0.98,0.9,22,0.9,0.93,15,0.84,0.88,Kinh,Nam,Trung,Chua,20,7,10,0,3,56.25,1992,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
2,0.99,0.86,22,0.86,0.85,15,0.86,0.86,Kinh,Nam,Bac,Chua,20,6,7.5,0,6.5,58.75,1993,2011,2011,Co,Co,Co,Co,Co,Co,Co
3,0.88,0.98,22,0.98,0.89,15,0.94,0.96,Kinh,Nam,Trung,Chua,20,6.5,7.25,0,6.25,55.5,1993,2011,2011,Co,Khong,Co,Co,Co,Co,Co
2,0.92,1,22,1,0.96,21,0.97,0.99,Khac,Nu,Nam,Chua,20,9,9.75,0,1.25,44.75,1992,2011,2011,Co,Co,Co,Khong,Co,Co,Co
5,0.98,0.9,22,0.9,0.8,19,0.97,0.93,Kinh,Nu,Bac,Chua,24.5,7,9.75,7.75,0,58.5,1993,2011,2011,Co,Co,Co,Co,Co,Co,Co
5,0.9,0.94,22,0.94,0.82,20,0.96,0.95,Kinh,Nu,Trung,Chua,20,6.5,7.75,0,5.75,59.75,1992,2010,2011,Co,Khong,Co,Co,Co,Co,Co
5,0.83,0.8,22,0.8,0.91,17,0.93,0.86,Khac,Nam,Nam,Chua,20,5.5,9,0,5.5,52.75,1992,2011,2011,Khong,Co,Co,Co,Co,Co,Co
3,0.86,0.87,22,0.87,0.95,20,0.87,0.87,Khac,Nam,Nam,Chua,20,9.75,7.75,0,2.5,56.75,1993,2011,2011,Co,Khong,Co,Co,Co,Co,Co
4,0.89,0.89,22,0.89,0.92,17,0.81,0.86,Khac,Nam,Trung,Chua,20,7.25,7.25,0,5.5,49.5,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
4,0.93,0.85,22,0.85,0.83,19,0.99,0.91,Kinh,Nam,Bac,Chua,20,6,7,0,7,46,1992,2010,2011,Co,Co,Co,Co,Co,Co,Co
5,0.83,0.86,22,0.86,0.93,15,0.94,0.89,Kinh,Nu,Bac,Chua,26.5,8.75,7.75,10,0,41.75,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
4,0.99,1,22,1,0.81,21,0.96,0.98,Kinh,Nam,Bac,Chua,22,6.5,8,7.5,0,40.25,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
4,0.87,0.81,22,0.81,0.85,20,0.96,0.88,Kinh,Nam,Bac,Chua,20,6.75,6.5,0,6.75,46,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
6,0.99,0.92,22,0.92,0.99,20,0.83,0.88,Kinh,Nu,Trung,Chua,26.25,9.75,9.75,6.75,0,50,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
6,1,0.89,22,0.89,0.93,17,0.97,0.92,Kinh,Nu,Bac,Chua,20,6.5,7.75,0,5.75,52.5,1992,2010,2011,Khong,Co,Co,Co,Co,Co,Co
6,0.91,0.9,22,0.9,0.87,17,0.9,0.9,Kinh,Nam,Nam,Chua,23.75,9,5.75,9,0,49.25,1990,2009,2011,Khong,Khong,Co,Co,Co,Co,Co
5,0.95,0.88,22,0.88,0.81,17,0.9,0.89,Kinh,Nam,Trung,Chua,20,6.25,5,8.75,0,40.25,1993,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
3,0.83,0.97,22,0.97,0.87,22,0.86,0.92,Kinh,Nam,Bac,Chua,20,6.5,6.75,0,6.75,45.25,1989,2009,2011,Khong,Khong,Co,Khong,Co,Co,Co
5,1,0.8,22,0.8,0.82,18,0.9,0.85,Kinh,Nam,Trung,Chua,20,7.75,6.5,0,5.75,53,1991,2011,2011,Co,Co,Co,Khong,Co,Co,Co
4,0.88,0.82,22,0.82,0.89,14,0.89,0.85,Kinh,Nam,Trung,Chua,20,8.25,9.75,0,2,45.25,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
1,0.97,0.94,22,0.94,0.93,21,0.89,0.92,Kinh,Nam,Nam,Chua,20,9.75,8.25,0,2,53,1993,2011,2011,Co,Khong,Co,Co,Co,Co,Co
1,0.94,0.92,22,0.92,0.83,17,0.81,0.87,Khac,Nam,Nam,Roi,20,7,7.25,0,5.75,44.25,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
3,0.88,0.88,22,0.88,0.84,15,0.89,0.88,Kinh,Nam,Bac,Chua,22,8,8.25,5.75,0,53.5,1993,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
3,0.81,0.94,22,0.94,0.88,15,0.91,0.93,Kinh,Nu,Bac,Chua,20.5,5.25,8.25,7,0,42.5,1993,2011,2011,Co,Co,Co,Co,Co,Co,Co
4,0.95,0.86,22,0.86,0.99,22,0.96,0.91,Kinh,Nam,Nam,Chua,26.5,7.25,10,9.25,0,49.25,1993,2011,2011,Co,Khong,Co,Co,Co,Co,Co
2,0.83,0.88,22,0.88,0.82,16,0.99,0.93,Kinh,Nam,Bac,Chua,20,8.25,7.75,0,4,46.5,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
6,0.8,0.91,22,0.91,0.94,20,0.89,0.9,Kinh,Nam,Nam,Chua,20,5.5,6.5,8,0,47.25,1990,2010,2011,Khong,Co,Co,Khong,Co,Co,Co
1,0.8,0.89,22,0.89,0.94,21,0.93,0.91,Kinh,Nam,Nam,Chua,20,7.25,8.25,0,4.5,58.5,1991,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
5,0.85,0.88,22,0.88,0.81,15,0.82,0.86,Kinh,Nam,Bac,Chua,20,7,8,0,5,45.25,1992,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
3,0.85,0.88,22,0.88,0.81,16,0.82,0.85,Kinh,Nam,Trung,Chua,20,9.5,5.5,0,5,58.25,1993,2011,2011,Co,Co,Co,Co,Co,Co,Co
3,0.73,0.7,22,0.7,0.56,21,0.74,0.72,Kinh,Nam,Trung,Chua,20,5.25,6.25,0,8.5,47,1991,2010,2011,Khong,Khong,Co,Khong,Co,Co,Co
3,0.63,0.65,22,0.65,0.54,14,0.74,0.69,Kinh,Nam,Bac,Chua,21.75,6.5,9,6.25,0,51.25,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
6,0.51,0.5,22,0.5,0.68,16,0.79,0.62,Khac,Nam,Bac,Chua,20,5.5,8,0,6.5,47.5,1993,2011,2011,Co,Khong,Co,Co,Co,Co,Co
1,0.63,0.7,22,0.7,0.51,21,0.64,0.67,Kinh,Nam,Bac,Chua,22,6.5,7,8.5,0,57.75,1992,2010,2011,Co,Co,Co,Khong,Co,Co,Co
1,0.77,0.8,22,0.8,0.74,15,0.76,0.78,Kinh,Nu,Trung,Roi,20,9.25,9.5,0,1.25,42,1991,2009,2011,Khong,Co,Co,Khong,Co,Co,Co
1,0.57,0.72,22,0.72,0.62,15,0.53,0.64,Kinh,Nam,Trung,Chua,21.75,5.75,9.5,6.5,0,50,1991,2011,2011,Co,Khong,Co,Co,Co,Co,Co
3,0.68,0.53,22,0.53,0.79,15,0.74,0.62,Kinh,Nam,Nam,Chua,20,5.25,6.25,0,8.5,59.75,1992,2010,2011,Co,Khong,Co,Co,Co,Co,Co
2,0.66,0.51,22,0.51,0.5,22,0.52,0.52,Kinh,Nam,Nam,Chua,22.25,7.5,6.75,8,0,49,1991,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
4,0.56,0.58,22,0.58,0.62,18,0.54,0.56,Kinh,Nam,Trung,Chua,22.5,8.5,5.75,8.25,0,51.75,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
2,0.55,0.61,22,0.61,0.56,20,0.79,0.7,Kinh,Nu,Bac,Chua,23,6.75,7.5,8.75,0,57,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
6,0.52,0.78,22,0.78,0.68,15,0.72,0.76,Kinh,Nam,Bac,Chua,22.5,7.5,9.5,5.5,0,50.75,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
3,0.65,0.76,22,0.76,0.75,16,0.78,0.77,Kinh,Nu,Nam,Chua,20,9.75,8.5,0,1.75,51.25,1992,2010,2011,Co,Co,Co,Co,Co,Co,Co
2,0.67,0.76,22,0.76,0.53,19,0.55,0.66,Kinh,Nam,Nam,Chua,20,6.75,8.5,0,4.75,49,1992,2011,2011,Co,Co,Co,Khong,Co,Co,Co
2,0.52,0.72,22,0.72,0.67,16,0.52,0.64,Kinh,Nam,Nam,Chua,21.5,8.25,6,7.25,0,43.5,1993,2011,2011,Co,Co,Co,Co,Co,Co,Co
4,0.57,0.63,22,0.63,0.52,16,0.64,0.63,Kinh,Nam,Bac,Chua,20,8.25,8.5,0,3.25,52.75,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
3,0.66,0.75,22,0.75,0.72,17,0.69,0.72,Khac,Nam,Nam,Chua,26.25,9.25,9.25,7.75,0,41,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
6,0.68,0.53,22,0.53,0.67,15,0.61,0.56,Kinh,Nam,Nam,Chua,22.25,9.25,7,6,0,51,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
6,0.77,0.7,22,0.7,0.56,18,0.57,0.64,Kinh,Nam,Bac,Chua,20,6,7.25,0,6.75,57.25,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
1,0.6,0.51,22,0.51,0.56,15,0.62,0.55,Kinh,Nam,Trung,Chua,21.75,5.75,9.5,6.5,0,40.25,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
2,0.61,0.53,22,0.53,0.78,16,0.7,0.6,Kinh,Nam,Trung,Chua,20,6.75,7,6.25,0,50.25,1991,2011,2011,Co,Co,Co,Khong,Co,Co,Co
2,0.66,0.51,22,0.51,0.54,16,0.58,0.54,Kinh,Nam,Nam,Chua,20,6.25,8,0,5.75,52,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
4,0.73,0.53,22,0.53,0.71,15,0.59,0.55,Kinh,Nam,Nam,Chua,20,9,9.75,0,1.25,47.5,1993,2011,2011,Co,Co,Co,Co,Co,Co,Co
1,0.55,0.74,22,0.74,0.52,17,0.56,0.66,Khac,Nam,Trung,Chua,20,7.25,9.25,0,3.5,40,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
1,0.58,0.64,22,0.64,0.79,21,0.65,0.64,Khac,Nam,Bac,Chua,20,5.25,6.75,0,8,44.25,1991,2009,2011,Khong,Co,Co,Khong,Co,Co,Co
4,0.65,0.74,22,0.74,0.56,21,0.72,0.73,Khac,Nam,Nam,Chua,20,9,9.25,0,1.75,54.25,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
2,0.6,0.64,22,0.64,0.73,22,0.51,0.58,Kinh,Nam,Nam,Chua,20,7.75,5.25,0,7,54,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
1,0.53,0.56,22,0.56,0.59,20,0.64,0.6,Kinh,Nam,Bac,Chua,24,7,7.25,9.75,0,51,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
1,0.64,0.78,22,0.78,0.69,17,0.6,0.7,Kinh,Nam,Nam,Chua,23.25,7.75,9.75,5.75,0,53,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
3,0.63,0.67,22,0.67,0.64,15,0.75,0.7,Kinh,Nam,Nam,Chua,20,8.25,8,0,3.75,59.25,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
3,0.62,0.5,22,0.5,0.74,22,0.75,0.63,Kinh,Nam,Nam,Chua,22.75,5.75,8.75,8.25,0,46,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
2,0.54,0.74,22,0.74,0.67,21,0.54,0.64,Kinh,Nam,Nam,Chua,20,7.75,7,0,5.25,53.5,1991,2009,2011,Co,Co,Co,Khong,Co,Co,Co
4,0.53,0.54,22,0.54,0.72,20,0.7,0.62,Kinh,Nam,Bac,Chua,20,6,7,0,7,42.75,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
2,0.54,0.57,22,0.57,0.62,22,0.77,0.67,Kinh,Nu,Trung,Chua,22.5,7,10,5.5,0,57.75,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
3,0.8,0.51,22,0.51,0.58,18,0.63,0.56,Kinh,Nam,Nam,Chua,20,9.5,5.5,0,5,44.25,1991,2009,2011,Khong,Khong,Co,Co,Co,Co,Co
2,0.59,0.8,22,0.8,0.62,21,0.53,0.67,Kinh,Nam,Bac,Chua,23,9,6.5,7.5,0,40.5,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
6,0.67,0.79,22,0.79,0.51,21,0.63,0.71,Kinh,Nu,Trung,Chua,24.75,9.5,6,9.25,0,40.5,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
